customer_id,customer_name,email,phone,age,gender,acquisition_date,last_purchase_date,purchase_count,total_spent,product_category,acquisition_channel,city,customer_rating,customer_age_days,days_since_last_purchase,avg_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,churned
CUST09014,Customer 9014,customer9014@email.com,9822681476,22,Female,2025-12-23,2025-12-27,13,6165.48,Books,Referral,Delhi,2.0,76,72,474.2676923076923,3,2,3,323,Potential Loyalists,0
CUST09015,Customer 9015,customer9015@email.com,9872365138,63,Female,2024-11-26,2026-02-19,48,6505.78,Fashion,Email,Chennai,1.7,468,18,135.53708333333333,4,4,3,443,Champions,0
CUST09016,Customer 9016,customer9016@email.com,9898698490,43,Male,2024-10-11,2025-12-15,20,9717.24,Sports,Organic,Mumbai,4.0,514,84,485.86199999999997,3,2,4,324,Potential Loyalists,0
CUST09017,Customer 9017,customer9017@email.com,9886299853,38,Male,2025-02-24,2026-02-11,29,6222.12,Books,Paid Ads,Chennai,3.8,378,26,214.55586206896552,4,3,3,433,Champions,0
CUST09018,Customer 9018,customer9018@email.com,9844008132,62,Male,2024-09-02,2025-10-19,4,3864.82,Home,Social Media,Kolkata,4.2,553,141,966.205,1,1,2,112,Lost,1
CUST09019,Customer 9019,customer9019@email.com,9857708716,43,Male,2024-11-13,2026-03-03,46,6944.13,Books,Social Media,Bangalore,3.8,481,6,150.95934782608697,4,4,3,443,Champions,0
CUST09020,Customer 9020,customer9020@email.com,9844206757,55,Female,2025-11-11,2025-11-02,49,6628.65,Books,Referral,Pune,1.5,118,127,135.2785714285714,2,4,3,243,At Risk,1
CUST09021,Customer 9021,customer9021@email.com,9888593591,61,Female,2024-05-14,2025-10-02,28,237.09,Home,Paid Ads,Pune,4.9,664,158,8.4675,1,3,1,131,At Risk,1
CUST09022,Customer 9022,customer9022@email.com,9820974924,43,Female,2024-07-09,2026-01-19,37,4726.56,Fashion,Paid Ads,Pune,1.8,608,49,127.74486486486488,3,4,2,342,Champions,0
CUST09023,Customer 9023,customer9023@email.com,9877571186,25,Male,2025-08-15,2025-12-22,13,7454.75,Fashion,Social Media,Mumbai,2.4,206,77,573.4423076923077,3,2,3,323,Potential Loyalists,0
CUST09024,Customer 9024,customer9024@email.com,9812183547,22,Male,2025-08-04,2026-02-26,3,5040.51,Home,Social Media,Bangalore,3.8,217,11,1680.17,4,1,2,412,Potential Loyalists,0
CUST09025,Customer 9025,customer9025@email.com,9825292162,32,Male,2025-08-19,2025-12-25,37,7818.25,Books,Paid Ads,Bangalore,1.6,202,74,211.30405405405406,3,4,4,344,Champions,0
CUST09026,Customer 9026,customer9026@email.com,9898795539,33,Female,2024-07-14,2026-01-11,48,4563.75,Books,Social Media,Kolkata,1.7,603,57,95.078125,3,4,2,342,Champions,0
CUST09027,Customer 9027,customer9027@email.com,9872126560,18,Female,2024-11-09,2025-12-20,19,9834.88,Fashion,Email,Pune,4.5,485,79,517.6252631578947,3,2,4,324,Potential Loyalists,0
CUST09028,Customer 9028,customer9028@email.com,9834099087,33,Male,2025-05-10,2025-12-30,28,2999.63,Electronics,Social Media,Kolkata,2.3,303,69,107.12964285714285,3,3,2,332,Champions,0
CUST09029,Customer 9029,customer9029@email.com,9834455561,54,Male,2025-11-20,2025-11-01,19,1012.01,Fashion,Email,Kolkata,3.7,109,128,53.263684210526314,2,2,1,221,Lost,1
CUST09030,Customer 9030,customer9030@email.com,9862741841,20,Female,2025-08-19,2026-01-11,17,4357.12,Home,Social Media,Kolkata,4.4,202,57,256.30117647058825,3,2,2,322,Potential Loyalists,0
CUST09031,Customer 9031,customer9031@email.com,9816074522,69,Female,2025-05-08,2025-12-10,18,5462.92,Electronics,Organic,Pune,4.9,305,89,303.49555555555554,3,2,3,323,Potential Loyalists,0
CUST09032,Customer 9032,customer9032@email.com,9821179070,64,Female,2024-11-26,2025-12-13,18,3556.03,Electronics,Organic,Mumbai,1.8,468,86,197.55722222222224,3,2,2,322,Potential Loyalists,0
CUST09033,Customer 9033,customer9033@email.com,9865868338,48,Male,2025-07-21,2025-10-31,23,2498.58,Home,Organic,Kolkata,1.5,231,129,108.63391304347826,2,2,1,221,Lost,1
CUST09034,Customer 9034,customer9034@email.com,9849949573,30,Male,2025-01-05,2025-10-13,40,6753.38,Sports,Email,Mumbai,4.0,428,147,168.8345,1,4,3,143,At Risk,1
CUST09035,Customer 9035,customer9035@email.com,9852137166,33,Male,2025-05-22,2025-11-14,9,3833.54,Fashion,Email,Chennai,1.8,291,115,425.94888888888886,2,1,2,212,Lost,1
CUST09036,Customer 9036,customer9036@email.com,9888813775,60,Male,2024-07-04,2026-03-06,29,6350.55,Books,Referral,Bangalore,3.3,613,3,218.9844827586207,4,3,3,433,Champions,0
CUST09037,Customer 9037,customer9037@email.com,9871068817,38,Female,2025-08-22,2025-12-07,42,7812.81,Fashion,Referral,Pune,3.1,199,92,186.01928571428573,2,4,4,244,At Risk,1
CUST09038,Customer 9038,customer9038@email.com,9899960756,19,Female,2025-04-13,2025-10-22,29,7633.93,Home,Social Media,Chennai,3.2,330,138,263.2389655172414,1,3,4,134,At Risk,1
CUST09039,Customer 9039,customer9039@email.com,9870390985,44,Female,2025-01-25,2026-01-10,2,3815.56,Books,Email,Chennai,3.6,408,58,1907.78,3,1,2,312,Potential Loyalists,0
CUST09040,Customer 9040,customer9040@email.com,9893726413,55,Male,2025-01-16,2026-02-01,17,5722.19,Sports,Organic,Delhi,4.4,417,36,336.59941176470585,4,2,3,423,Potential Loyalists,0
CUST09041,Customer 9041,customer9041@email.com,9845577682,43,Female,2024-12-06,2025-10-16,45,4551.62,Home,Organic,Pune,2.1,458,144,101.14711111111112,1,4,2,142,At Risk,1
CUST09042,Customer 9042,customer9042@email.com,9855813124,55,Female,2024-07-06,2026-02-26,31,8720.97,Fashion,Organic,Chennai,3.2,611,11,281.3216129032258,4,3,4,434,Champions,0
CUST09043,Customer 9043,customer9043@email.com,9835124449,63,Female,2025-04-26,2025-09-13,28,8799.71,Electronics,Social Media,Chennai,2.3,317,177,314.2753571428571,1,3,4,134,At Risk,1
CUST09044,Customer 9044,customer9044@email.com,9838329117,42,Female,2024-10-17,2026-01-23,43,3503.04,Home,Email,Delhi,2.3,508,45,81.46604651162791,3,4,2,342,Champions,0
CUST09045,Customer 9045,customer9045@email.com,9834842009,28,Female,2025-07-20,2025-10-27,48,1008.2,Home,Social Media,Pune,1.1,232,133,21.004166666666666,2,4,1,241,At Risk,1
CUST09046,Customer 9046,customer9046@email.com,9820498581,25,Male,2024-11-20,2025-12-30,39,1759.07,Fashion,Paid Ads,Chennai,3.4,474,69,45.10435897435897,3,4,1,341,Champions,0
CUST09047,Customer 9047,customer9047@email.com,9891074604,25,Female,2025-12-05,2025-09-22,30,3733.32,Sports,Paid Ads,Delhi,4.9,94,168,124.444,1,3,2,132,At Risk,1
CUST09048,Customer 9048,customer9048@email.com,9844805028,50,Female,2026-01-26,2026-03-08,35,5686.07,Fashion,Referral,Mumbai,4.0,42,1,162.45914285714284,4,3,3,433,Champions,0
CUST09049,Customer 9049,customer9049@email.com,9824271459,24,Male,2024-06-08,2025-12-12,48,6602.19,Fashion,Email,Bangalore,2.0,639,87,137.545625,3,4,3,343,Champions,0
CUST09050,Customer 9050,customer9050@email.com,9868223505,55,Male,2025-06-20,2025-10-31,20,3380.57,Sports,Organic,Kolkata,3.9,262,129,169.0285,2,2,2,222,Lost,1
CUST09051,Customer 9051,customer9051@email.com,9881722733,38,Female,2025-02-27,2025-09-29,16,6708.24,Sports,Email,Chennai,2.2,375,161,419.265,1,2,3,123,Lost,1
CUST09052,Customer 9052,customer9052@email.com,9812404540,25,Female,2025-03-24,2025-11-05,34,9383.63,Home,Referral,Mumbai,4.0,350,124,275.9891176470588,2,3,4,234,At Risk,1
CUST09053,Customer 9053,customer9053@email.com,9810784780,68,Female,2025-05-09,2026-01-23,14,6554.94,Electronics,Organic,Bangalore,4.4,304,45,468.21,3,2,3,323,Potential Loyalists,0
CUST09054,Customer 9054,customer9054@email.com,9863007123,38,Female,2025-11-06,2025-11-28,26,1669.8,Fashion,Social Media,Mumbai,2.3,123,101,64.22307692307692,2,3,1,231,At Risk,1
CUST09055,Customer 9055,customer9055@email.com,9825660291,37,Male,2025-04-28,2026-01-07,20,5838.72,Electronics,Organic,Delhi,1.0,315,61,291.93600000000004,3,2,3,323,Potential Loyalists,0
CUST09056,Customer 9056,customer9056@email.com,9811785713,25,Female,2025-03-16,2025-10-08,42,5464.77,Sports,Paid Ads,Mumbai,2.2,358,152,130.11357142857145,1,4,3,143,At Risk,1
CUST09057,Customer 9057,customer9057@email.com,9833049928,63,Male,2024-05-31,2026-03-04,24,8719.93,Sports,Social Media,Chennai,1.8,647,5,363.3304166666667,4,2,4,424,Potential Loyalists,0
CUST09058,Customer 9058,customer9058@email.com,9898020116,48,Female,2026-01-05,2025-10-11,43,3568.0,Fashion,Organic,Chennai,3.5,63,149,82.97674418604652,1,4,2,142,At Risk,1
CUST09059,Customer 9059,customer9059@email.com,9874037945,67,Female,2025-06-27,2025-11-06,18,4287.16,Home,Social Media,Pune,2.2,255,123,238.17555555555555,2,2,2,222,Lost,1
CUST09060,Customer 9060,customer9060@email.com,9871762034,46,Female,2024-08-10,2026-02-17,43,6026.72,Fashion,Paid Ads,Kolkata,1.1,576,20,140.15627906976744,4,4,3,443,Champions,0
CUST09061,Customer 9061,customer9061@email.com,9864370473,65,Male,2025-05-15,2025-09-17,9,5291.81,Home,Paid Ads,Kolkata,3.1,298,173,587.978888888889,1,1,3,113,Lost,1
CUST09062,Customer 9062,customer9062@email.com,9898277293,26,Female,2024-11-27,2026-02-24,19,7218.26,Books,Email,Chennai,4.5,467,13,379.9084210526316,4,2,3,423,Potential Loyalists,0
CUST09063,Customer 9063,customer9063@email.com,9890783964,32,Female,2025-04-01,2025-11-03,20,499.85,Home,Paid Ads,Mumbai,2.8,342,126,24.9925,2,2,1,221,Lost,1
CUST09064,Customer 9064,customer9064@email.com,9875326787,47,Male,2024-04-15,2025-09-27,42,5678.81,Fashion,Paid Ads,Pune,2.5,693,163,135.2097619047619,1,4,3,143,At Risk,1
CUST09065,Customer 9065,customer9065@email.com,9850641125,43,Female,2024-12-14,2026-02-12,30,1304.55,Fashion,Paid Ads,Pune,1.7,450,25,43.485,4,3,1,431,Champions,0
CUST09066,Customer 9066,customer9066@email.com,9893013580,27,Male,2025-04-13,2026-01-11,26,3220.57,Home,Referral,Chennai,2.5,330,57,123.86807692307693,3,3,2,332,Champions,0
CUST09067,Customer 9067,customer9067@email.com,9892778089,46,Female,2024-10-29,2025-10-30,31,6650.11,Electronics,Paid Ads,Mumbai,2.3,496,130,214.51967741935482,2,3,3,233,At Risk,1
CUST09068,Customer 9068,customer9068@email.com,9858416197,33,Male,2024-08-21,2025-12-31,35,1658.4,Home,Email,Chennai,5.0,565,68,47.38285714285715,3,3,1,331,Champions,0
CUST09069,Customer 9069,customer9069@email.com,9863015631,53,Male,2025-05-01,2026-01-13,3,3157.53,Books,Social Media,Bangalore,1.1,312,55,1052.51,3,1,2,312,Potential Loyalists,0
CUST09070,Customer 9070,customer9070@email.com,9850621889,37,Male,2024-10-27,2026-02-23,40,7059.76,Books,Referral,Mumbai,2.0,498,14,176.494,4,4,3,443,Champions,0
CUST09071,Customer 9071,customer9071@email.com,9821762188,62,Female,2024-12-29,2025-12-02,29,6542.97,Electronics,Social Media,Delhi,1.3,435,97,225.61965517241381,2,3,3,233,At Risk,1
CUST09072,Customer 9072,customer9072@email.com,9826789227,54,Male,2025-11-15,2025-10-21,6,1001.29,Books,Social Media,Delhi,4.4,114,139,166.88166666666666,1,1,1,111,Lost,1
CUST09073,Customer 9073,customer9073@email.com,9828134687,39,Male,2024-11-02,2025-09-23,1,5814.96,Fashion,Email,Kolkata,2.7,492,167,5814.96,1,1,3,113,Lost,1
CUST09074,Customer 9074,customer9074@email.com,9811862394,24,Female,2025-02-13,2025-11-22,24,1557.82,Electronics,Referral,Bangalore,4.2,389,107,64.90916666666666,2,2,1,221,Lost,1
CUST09075,Customer 9075,customer9075@email.com,9835609022,40,Male,2025-05-21,2025-11-22,38,2597.49,Electronics,Organic,Delhi,3.8,292,107,68.35499999999999,2,4,1,241,At Risk,1
CUST09076,Customer 9076,customer9076@email.com,9825020641,58,Female,2024-10-17,2026-02-03,34,4646.19,Electronics,Paid Ads,Chennai,4.7,508,34,136.6526470588235,4,3,2,432,Champions,0
CUST09077,Customer 9077,customer9077@email.com,9812132081,57,Female,2024-03-14,2025-11-29,7,1182.53,Home,Social Media,Delhi,1.1,725,100,168.93285714285713,2,1,1,211,Lost,1
CUST09078,Customer 9078,customer9078@email.com,9835262608,46,Male,2025-06-13,2025-11-25,11,9937.1,Home,Social Media,Chennai,1.8,269,104,903.3727272727273,2,1,4,214,Lost,1
CUST09079,Customer 9079,customer9079@email.com,9813599088,33,Male,2024-07-21,2026-02-19,11,1737.16,Electronics,Email,Bangalore,3.8,596,18,157.92363636363638,4,1,1,411,Potential Loyalists,0
CUST09080,Customer 9080,customer9080@email.com,9838082305,55,Female,2025-01-27,2025-09-21,36,7835.0,Books,Email,Pune,3.3,406,169,217.63888888888889,1,3,4,134,At Risk,1
CUST09081,Customer 9081,customer9081@email.com,9874574456,45,Male,2025-04-09,2025-09-12,20,8315.4,Fashion,Email,Pune,3.8,334,178,415.77,1,2,4,124,Lost,1
CUST09082,Customer 9082,customer9082@email.com,9897056735,65,Male,2025-11-10,2025-10-27,16,9945.19,Fashion,Referral,Pune,3.3,119,133,621.574375,2,2,4,224,Lost,1
CUST09083,Customer 9083,customer9083@email.com,9829482265,55,Male,2025-01-22,2025-10-27,5,4343.67,Home,Paid Ads,Kolkata,3.3,411,133,868.734,2,1,2,212,Lost,1
CUST09084,Customer 9084,customer9084@email.com,9897206603,48,Male,2024-05-25,2025-10-13,24,8753.54,Sports,Referral,Pune,4.7,653,147,364.73083333333335,1,2,4,124,Lost,1
CUST09085,Customer 9085,customer9085@email.com,9842451191,31,Female,2026-01-04,2026-02-21,30,9579.64,Electronics,Email,Delhi,4.7,64,16,319.3213333333333,4,3,4,434,Champions,0
CUST09086,Customer 9086,customer9086@email.com,9868490538,50,Female,2025-09-08,2025-11-13,30,1811.65,Sports,Email,Kolkata,1.2,182,116,60.388333333333335,2,3,1,231,At Risk,1
CUST09087,Customer 9087,customer9087@email.com,9894028236,26,Male,2024-10-09,2025-09-11,39,4846.42,Fashion,Social Media,Pune,2.7,516,179,124.26717948717949,1,4,2,142,At Risk,1
CUST09088,Customer 9088,customer9088@email.com,9882287324,44,Female,2025-08-21,2025-10-12,48,694.11,Home,Referral,Pune,3.0,200,148,14.460625,1,4,1,141,At Risk,1
CUST09089,Customer 9089,customer9089@email.com,9835624104,41,Male,2025-10-18,2026-03-06,47,6245.17,Home,Referral,Bangalore,2.4,142,3,132.8759574468085,4,4,3,443,Champions,0
CUST09090,Customer 9090,customer9090@email.com,9821555280,30,Male,2024-08-27,2025-12-20,37,5855.92,Home,Paid Ads,Mumbai,1.2,559,79,158.26810810810812,3,4,3,343,Champions,0
CUST09091,Customer 9091,customer9091@email.com,9850388512,43,Male,2025-03-02,2026-02-26,33,2120.85,Home,Referral,Pune,2.9,372,11,64.26818181818182,4,3,1,431,Champions,0
CUST09092,Customer 9092,customer9092@email.com,9872199925,46,Male,2024-10-30,2025-09-23,20,7999.24,Home,Paid Ads,Bangalore,4.9,495,167,399.962,1,2,4,124,Lost,1
CUST09093,Customer 9093,customer9093@email.com,9829886456,68,Female,2024-07-12,2025-11-30,22,468.96,Electronics,Organic,Bangalore,1.3,605,99,21.316363636363636,2,2,1,221,Lost,1
CUST09094,Customer 9094,customer9094@email.com,9873617738,66,Male,2026-01-18,2025-12-24,41,8081.65,Sports,Paid Ads,Bangalore,4.3,50,75,197.11341463414632,3,4,4,344,Champions,0
CUST09095,Customer 9095,customer9095@email.com,9866623671,60,Female,2025-06-11,2025-12-05,21,363.79,Fashion,Email,Mumbai,1.8,271,94,17.323333333333334,2,2,1,221,Lost,1
CUST09096,Customer 9096,customer9096@email.com,9812928205,45,Male,2024-12-13,2025-11-19,37,6602.61,Fashion,Organic,Mumbai,3.3,451,110,178.4489189189189,2,4,3,243,At Risk,1
CUST09097,Customer 9097,customer9097@email.com,9825630838,45,Female,2026-01-04,2025-12-12,27,879.82,Home,Social Media,Bangalore,2.5,64,87,32.58592592592593,3,3,1,331,Champions,0
CUST09098,Customer 9098,customer9098@email.com,9832294301,25,Female,2026-01-01,2026-01-09,38,2587.13,Home,Social Media,Mumbai,2.4,67,59,68.08236842105264,3,4,1,341,Champions,0
CUST09099,Customer 9099,customer9099@email.com,9830457766,40,Female,2025-05-30,2025-11-15,35,7246.94,Home,Social Media,Chennai,4.5,283,114,207.05542857142856,2,3,3,233,At Risk,1
CUST09100,Customer 9100,customer9100@email.com,9869762583,46,Female,2025-05-10,2025-11-20,38,2876.01,Books,Email,Bangalore,4.9,303,109,75.68447368421053,2,4,2,242,At Risk,1
CUST09101,Customer 9101,customer9101@email.com,9875101884,22,Male,2024-06-11,2025-10-29,40,5160.62,Fashion,Social Media,Pune,2.5,636,131,129.0155,2,4,3,243,At Risk,1
CUST09102,Customer 9102,customer9102@email.com,9873282209,59,Female,2025-06-01,2026-01-13,6,9160.96,Home,Paid Ads,Delhi,3.6,281,55,1526.8266666666666,3,1,4,314,Potential Loyalists,0
CUST09103,Customer 9103,customer9103@email.com,9812634395,24,Male,2026-01-11,2025-11-27,32,591.38,Sports,Email,Chennai,3.2,57,102,18.480625,2,3,1,231,At Risk,1
CUST09104,Customer 9104,customer9104@email.com,9870333053,59,Female,2024-10-01,2025-09-24,16,8129.69,Books,Referral,Bangalore,1.3,524,166,508.105625,1,2,4,124,Lost,1
CUST09105,Customer 9105,customer9105@email.com,9888547740,53,Female,2024-11-14,2025-09-19,28,746.19,Electronics,Email,Delhi,1.2,480,171,26.649642857142858,1,3,1,131,At Risk,1
CUST09106,Customer 9106,customer9106@email.com,9842565200,58,Female,2025-07-06,2026-03-03,16,1355.27,Books,Email,Pune,4.1,246,6,84.704375,4,2,1,421,Potential Loyalists,0
CUST09107,Customer 9107,customer9107@email.com,9837023185,44,Male,2024-12-20,2025-11-08,27,1281.26,Books,Referral,Delhi,2.6,444,121,47.45407407407407,2,3,1,231,At Risk,1
CUST09108,Customer 9108,customer9108@email.com,9849571601,63,Female,2025-10-07,2025-10-19,3,9941.61,Books,Paid Ads,Kolkata,2.2,153,141,3313.8700000000003,1,1,4,114,Lost,1
CUST09109,Customer 9109,customer9109@email.com,9886427662,19,Male,2025-09-22,2026-01-21,49,1883.84,Sports,Organic,Kolkata,4.9,168,47,38.44571428571428,3,4,1,341,Champions,0
CUST09110,Customer 9110,customer9110@email.com,9862577566,42,Male,2025-08-04,2025-11-21,21,8977.94,Fashion,Referral,Delhi,1.3,217,108,427.5209523809524,2,2,4,224,Lost,1
CUST09111,Customer 9111,customer9111@email.com,9816834659,26,Male,2024-12-14,2025-11-07,38,9910.23,Home,Email,Bangalore,2.1,450,122,260.79552631578946,2,4,4,244,At Risk,1
CUST09112,Customer 9112,customer9112@email.com,9854808596,44,Female,2024-06-29,2025-09-25,38,3899.47,Sports,Social Media,Bangalore,4.4,618,165,102.61763157894737,1,4,2,142,At Risk,1
CUST09113,Customer 9113,customer9113@email.com,9811056868,18,Female,2025-04-26,2026-02-16,30,6347.38,Sports,Referral,Bangalore,2.7,317,21,211.57933333333332,4,3,3,433,Champions,0
CUST09114,Customer 9114,customer9114@email.com,9823779264,40,Female,2024-05-19,2026-03-04,22,7813.0,Home,Referral,Bangalore,3.3,659,5,355.1363636363636,4,2,4,424,Potential Loyalists,0
CUST09115,Customer 9115,customer9115@email.com,9894612181,27,Female,2024-09-01,2025-11-13,19,3987.19,Books,Organic,Delhi,1.2,554,116,209.8521052631579,2,2,2,222,Lost,1
CUST09116,Customer 9116,customer9116@email.com,9867953597,59,Female,2024-09-05,2025-09-24,31,1701.96,Electronics,Email,Pune,4.7,550,166,54.90193548387097,1,3,1,131,At Risk,1
CUST09117,Customer 9117,customer9117@email.com,9865792417,69,Female,2024-09-06,2025-11-18,20,4394.25,Books,Social Media,Mumbai,1.5,549,111,219.7125,2,2,2,222,Lost,1
CUST09118,Customer 9118,customer9118@email.com,9876532158,42,Female,2025-03-08,2026-01-12,47,7741.69,Books,Social Media,Mumbai,1.9,366,56,164.7168085106383,3,4,4,344,Champions,0
CUST09119,Customer 9119,customer9119@email.com,9887666600,20,Male,2024-09-11,2025-12-14,19,7829.55,Fashion,Organic,Pune,1.6,544,85,412.0815789473684,3,2,4,324,Potential Loyalists,0
CUST09120,Customer 9120,customer9120@email.com,9889972230,23,Female,2024-03-17,2025-10-06,2,2382.33,Books,Social Media,Pune,3.0,722,154,1191.165,1,1,1,111,Lost,1
CUST09121,Customer 9121,customer9121@email.com,9884397493,23,Male,2025-12-22,2025-11-29,40,1832.16,Electronics,Paid Ads,Bangalore,4.3,77,100,45.804,2,4,1,241,At Risk,1
CUST09122,Customer 9122,customer9122@email.com,9849027097,19,Male,2024-10-13,2026-01-15,39,9213.55,Sports,Referral,Kolkata,2.1,512,53,236.24487179487178,3,4,4,344,Champions,0
CUST09123,Customer 9123,customer9123@email.com,9814968366,35,Female,2024-07-01,2025-11-22,27,535.59,Books,Referral,Delhi,1.6,616,107,19.83666666666667,2,3,1,231,At Risk,1
CUST09124,Customer 9124,customer9124@email.com,9875430674,40,Female,2025-07-13,2025-12-21,8,7373.91,Sports,Social Media,Mumbai,2.6,239,78,921.73875,3,1,3,313,Potential Loyalists,0
CUST09125,Customer 9125,customer9125@email.com,9863644191,19,Male,2024-03-13,2026-01-24,45,559.57,Fashion,Social Media,Pune,4.9,726,44,12.43488888888889,4,4,1,441,Champions,0
CUST09126,Customer 9126,customer9126@email.com,9875243366,29,Male,2024-08-29,2025-09-12,27,8395.21,Electronics,Social Media,Delhi,1.0,557,178,310.93370370370366,1,3,4,134,At Risk,1
CUST09127,Customer 9127,customer9127@email.com,9878901438,39,Female,2024-05-16,2025-10-31,15,9063.61,Home,Referral,Kolkata,3.0,662,129,604.2406666666667,2,2,4,224,Lost,1
CUST09128,Customer 9128,customer9128@email.com,9889327948,54,Male,2024-10-02,2025-11-26,12,3044.45,Home,Social Media,Pune,3.7,523,103,253.70416666666665,2,1,2,212,Lost,1
CUST09129,Customer 9129,customer9129@email.com,9892073508,37,Male,2026-01-14,2025-12-18,47,831.96,Fashion,Paid Ads,Delhi,4.2,54,81,17.70127659574468,3,4,1,341,Champions,0
CUST09130,Customer 9130,customer9130@email.com,9875485030,56,Male,2024-04-26,2025-12-16,14,4858.78,Electronics,Paid Ads,Kolkata,4.0,682,83,347.05571428571426,3,2,2,322,Potential Loyalists,0
CUST09131,Customer 9131,customer9131@email.com,9841125867,41,Male,2026-01-16,2025-09-18,7,3054.78,Sports,Referral,Pune,1.3,52,172,436.3971428571429,1,1,2,112,Lost,1
CUST09132,Customer 9132,customer9132@email.com,9818147644,65,Female,2024-04-26,2025-12-21,17,4229.65,Fashion,Email,Kolkata,2.8,682,78,248.80294117647057,3,2,2,322,Potential Loyalists,0
CUST09133,Customer 9133,customer9133@email.com,9880908408,37,Female,2024-07-03,2026-02-01,26,6683.36,Books,Email,Chennai,1.3,614,36,257.0523076923077,4,3,3,433,Champions,0
CUST09134,Customer 9134,customer9134@email.com,9812552775,18,Male,2025-09-18,2026-02-06,37,2177.28,Sports,Email,Pune,3.5,172,31,58.84540540540541,4,4,1,441,Champions,0
CUST09135,Customer 9135,customer9135@email.com,9866640491,18,Male,2024-10-29,2026-02-21,20,3633.82,Books,Paid Ads,Kolkata,1.3,496,16,181.691,4,2,2,422,Potential Loyalists,0
CUST09136,Customer 9136,customer9136@email.com,9887363548,34,Male,2025-05-15,2025-09-24,10,7847.37,Books,Organic,Chennai,1.2,298,166,784.737,1,1,4,114,Lost,1
CUST09137,Customer 9137,customer9137@email.com,9852392689,18,Female,2024-07-13,2025-11-20,19,6473.24,Sports,Email,Pune,2.2,604,109,340.69684210526316,2,2,3,223,Lost,1
CUST09138,Customer 9138,customer9138@email.com,9884256721,69,Female,2025-11-20,2025-10-20,18,3330.13,Books,Organic,Pune,4.8,109,140,185.00722222222223,1,2,2,122,Lost,1
CUST09139,Customer 9139,customer9139@email.com,9818524244,62,Male,2024-12-23,2025-09-15,30,6676.59,Home,Referral,Kolkata,3.8,441,175,222.553,1,3,3,133,At Risk,1
CUST09140,Customer 9140,customer9140@email.com,9845950066,47,Male,2024-11-11,2026-03-01,30,7676.6,Sports,Paid Ads,Kolkata,1.0,483,8,255.88666666666668,4,3,4,434,Champions,0
CUST09141,Customer 9141,customer9141@email.com,9897013391,58,Male,2024-12-18,2025-11-28,25,5965.61,Fashion,Email,Delhi,2.1,446,101,238.62439999999998,2,3,3,233,At Risk,1
CUST09142,Customer 9142,customer9142@email.com,9865987241,64,Female,2025-07-12,2026-01-20,24,2471.02,Home,Paid Ads,Chennai,1.1,240,48,102.95916666666666,3,2,1,321,Potential Loyalists,0
CUST09143,Customer 9143,customer9143@email.com,9873530347,20,Male,2025-12-07,2026-02-19,10,102.43,Fashion,Referral,Pune,2.2,92,18,10.243,4,1,1,411,Potential Loyalists,0
CUST09144,Customer 9144,customer9144@email.com,9825695520,63,Male,2024-12-23,2026-01-26,2,8048.21,Electronics,Paid Ads,Mumbai,3.7,441,42,4024.105,4,1,4,414,Potential Loyalists,0
CUST09145,Customer 9145,customer9145@email.com,9876409428,28,Male,2024-06-26,2025-09-16,38,8244.07,Fashion,Social Media,Mumbai,4.0,621,174,216.9492105263158,1,4,4,144,At Risk,1
CUST09146,Customer 9146,customer9146@email.com,9893576934,41,Male,2026-01-23,2025-11-07,32,7006.28,Sports,Email,Delhi,4.2,45,122,218.94625,2,3,3,233,At Risk,1
CUST09147,Customer 9147,customer9147@email.com,9896728786,39,Male,2025-07-26,2025-10-11,35,858.15,Fashion,Paid Ads,Mumbai,4.6,226,149,24.518571428571427,1,3,1,131,At Risk,1
CUST09148,Customer 9148,customer9148@email.com,9856541891,61,Female,2024-06-22,2026-01-22,37,5893.7,Electronics,Paid Ads,Mumbai,2.5,625,46,159.2891891891892,3,4,3,343,Champions,0
CUST09149,Customer 9149,customer9149@email.com,9870173215,62,Female,2024-09-04,2025-10-02,7,8228.1,Books,Paid Ads,Kolkata,4.5,551,158,1175.4428571428573,1,1,4,114,Lost,1
CUST09150,Customer 9150,customer9150@email.com,9868549800,43,Female,2025-11-17,2025-09-17,7,3957.72,Sports,Referral,Bangalore,3.9,112,173,565.3885714285714,1,1,2,112,Lost,1
CUST09151,Customer 9151,customer9151@email.com,9812792658,30,Male,2024-07-07,2025-10-22,27,2060.21,Home,Email,Bangalore,3.2,610,138,76.30407407407408,1,3,1,131,At Risk,1
CUST09152,Customer 9152,customer9152@email.com,9831653807,18,Female,2025-08-28,2025-11-03,10,5917.51,Home,Email,Mumbai,4.8,193,126,591.751,2,1,3,213,Lost,1
CUST09153,Customer 9153,customer9153@email.com,9848656152,41,Male,2025-10-08,2025-10-16,33,8280.44,Fashion,Social Media,Delhi,4.8,152,144,250.92242424242426,1,3,4,134,At Risk,1
CUST09154,Customer 9154,customer9154@email.com,9835796821,27,Female,2025-09-03,2025-11-21,43,583.81,Home,Social Media,Delhi,4.6,187,108,13.576976744186044,2,4,1,241,At Risk,1
CUST09155,Customer 9155,customer9155@email.com,9872980385,52,Female,2025-03-14,2026-01-15,7,6009.82,Electronics,Paid Ads,Chennai,1.8,360,53,858.5457142857142,3,1,3,313,Potential Loyalists,0
